"","order.date","order.id","order.line","quantity","price","price.ext","customer.id","bikeshop.name","bikeshop.city","bikeshop.state","latitude","longitude","product.id","model","category.primary","category.secondary","frame"
"12191",2015-02-16,1553,11,1,2240,2240,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,15,"CAAD12 Ultegra","Road","Elite Road","Aluminum"
"12192",2015-02-16,1553,12,1,3200,3200,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,13,"CAAD12 Red","Road","Elite Road","Aluminum"
"12193",2015-02-16,1553,13,1,815,815,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,21,"CAAD8 Claris","Road","Elite Road","Aluminum"
"12194",2015-02-16,1553,14,8,5860,46880,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,24,"Synapse Hi-Mod Dura Ace","Road","Endurance Road","Carbon"
"12195",2015-02-16,1553,15,1,3200,3200,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,7,"Supersix Evo Ultegra 3","Road","Elite Road","Carbon"
"12196",2015-02-16,1553,16,1,3200,3200,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,61,"Scalpel-Si 5","Mountain","Cross Country Race","Aluminum"
"12197",2015-02-16,1553,17,1,1960,1960,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,45,"SuperX 105","Road","Cyclocross","Carbon"
"12198",2015-02-16,1553,18,1,5330,5330,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,4,"Supersix Evo Hi-Mod Dura Ace 2","Road","Elite Road","Carbon"
"12199",2015-02-16,1553,19,8,1250,10000,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,19,"CAAD8 Tiagra","Road","Elite Road","Aluminum"
"12200",2015-02-16,1553,20,1,3200,3200,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,50,"Jekyll Carbon 4","Mountain","Over Mountain","Carbon"
"12201",2015-02-16,1553,21,1,6390,6390,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,58,"Scalpel-Si Carbon 2","Mountain","Cross Country Race","Carbon"
"12202",2015-02-16,1553,22,1,3940,3940,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,6,"Supersix Evo Red","Road","Elite Road","Carbon"
"12203",2015-02-16,1553,23,64,7460,477440,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,82,"Habit Carbon 1","Mountain","Trail","Carbon"
"12204",2015-02-16,1553,24,1,3730,3730,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,27,"Synapse Carbon Disc Ultegra","Road","Endurance Road","Carbon"
"12205",2015-02-16,1553,25,8,4260,34080,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,12,"CAAD12 Disc Dura Ace","Road","Elite Road","Aluminum"
"12206",2015-02-16,1553,26,27,2660,71820,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,8,"Supersix Evo Ultegra 4","Road","Elite Road","Carbon"
"12207",2015-02-16,1553,27,1,3200,3200,19,"San Francisco Cruisers","San Francisco","CA",37.774929,-122.419416,40,"Slice Ultegra D12","Road","Triathalon","Carbon"
"12208",2015-02-17,1554,1,1,1840,1840,13,"Oklahoma City Race Equipment","Oklahoma City","OK",35.46756,-97.516428,32,"Syapse Carbon Tiagra","Road","Endurance Road","Carbon"
"12209",2015-02-17,1554,2,1,1840,1840,13,"Oklahoma City Race Equipment","Oklahoma City","OK",35.46756,-97.516428,10,"Supersix Evo Tiagra","Road","Elite Road","Carbon"
"12210",2015-02-17,1555,1,1,2660,2660,29,"Indianapolis Velocipedes","Indianapolis","IN",39.768403,-86.158068,8,"Supersix Evo Ultegra 4","Road","Elite Road","Carbon"
"12211",2015-02-17,1555,2,1,1030,1030,29,"Indianapolis Velocipedes","Indianapolis","IN",39.768403,-86.158068,36,"Synapse Sora","Road","Endurance Road","Aluminum"
"12212",2015-02-17,1555,3,1,2660,2660,29,"Indianapolis Velocipedes","Indianapolis","IN",39.768403,-86.158068,29,"Synapse Carbon Ultegra 4","Road","Endurance Road","Carbon"
"12213",2015-02-17,1555,4,1,3200,3200,29,"Indianapolis Velocipedes","Indianapolis","IN",39.768403,-86.158068,65,"Scalpel 29 4","Mountain","Cross Country Race","Aluminum"
"12214",2015-02-17,1555,5,1,1570,1570,29,"Indianapolis Velocipedes","Indianapolis","IN",39.768403,-86.158068,34,"Synapse Disc 105","Road","Endurance Road","Aluminum"
"12215",2015-02-17,1555,6,1,2240,2240,29,"Indianapolis Velocipedes","Indianapolis","IN",39.768403,-86.158068,15,"CAAD12 Ultegra","Road","Elite Road","Aluminum"
"12216",2015-02-17,1555,7,27,3200,86400,29,"Indianapolis Velocipedes","Indianapolis","IN",39.768403,-86.158068,61,"Scalpel-Si 5","Mountain","Cross Country Race","Aluminum"
"12217",2015-02-17,1555,8,1,705,705,29,"Indianapolis Velocipedes","Indianapolis","IN",39.768403,-86.158068,94,"Catalyst 1","Mountain","Sport","Aluminum"
"12218",2015-02-17,1556,1,1,3200,3200,1,"Pittsburgh Mountain Machines","Pittsburgh","PA",40.440625,-79.995886,79,"Bad Habit 1","Mountain","Trail","Aluminum"
"12219",2015-02-18,1557,1,1,2880,2880,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,70,"F-Si Carbon 4","Mountain","Cross Country Race","Carbon"
"12220",2015-02-18,1557,2,1,3200,3200,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,40,"Slice Ultegra D12","Road","Triathalon","Carbon"
"12221",2015-02-18,1557,3,1,7460,7460,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,57,"Scalpel-Si Hi-Mod 1","Mountain","Cross Country Race","Carbon"
"12222",2015-02-18,1557,4,1,2240,2240,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,15,"CAAD12 Ultegra","Road","Elite Road","Aluminum"
"12223",2015-02-18,1558,1,1,4260,4260,20,"Portland Bi-peds","Portland","OR",45.523062,-122.676482,60,"Scalpel-Si Carbon 4","Mountain","Cross Country Race","Carbon"
"12224",2015-02-18,1559,1,1,7990,7990,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,3,"Supersix Evo Hi-Mod Dura Ace 1","Road","Elite Road","Carbon"
"12225",2015-02-18,1559,2,1,11190,11190,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,66,"F-Si Black Inc.","Mountain","Cross Country Race","Carbon"
"12226",2015-02-18,1559,3,1,415,415,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,97,"Catalyst 4","Mountain","Sport","Aluminum"
"12227",2015-02-18,1559,4,1,9060,9060,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,56,"Scalpel-Si Race","Mountain","Cross Country Race","Carbon"
"12228",2015-02-18,1559,5,1,4800,4800,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,69,"F-Si Carbon 2","Mountain","Cross Country Race","Carbon"
"12229",2015-02-18,1559,6,1,7460,7460,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,23,"Synapse Hi-Mod Disc Red","Road","Endurance Road","Carbon"
"12230",2015-02-18,1559,7,1,4260,4260,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,64,"Scalpel 29 Carbon 3","Mountain","Cross Country Race","Carbon"
"12231",2015-02-18,1559,8,1,5970,5970,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,52,"Trigger Carbon 2","Mountain","Over Mountain","Carbon"
"12232",2015-02-18,1559,9,1,5330,5330,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,59,"Scalpel-Si Carbon 3","Mountain","Cross Country Race","Carbon"
"12233",2015-02-18,1559,10,1,3200,3200,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,50,"Jekyll Carbon 4","Mountain","Over Mountain","Carbon"
"12234",2015-02-18,1559,11,1,7460,7460,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,57,"Scalpel-Si Hi-Mod 1","Mountain","Cross Country Race","Carbon"
"12235",2015-02-18,1559,12,1,4260,4260,2,"Ithaca Mountain Climbers","Ithaca","NY",42.443961,-76.501881,60,"Scalpel-Si Carbon 4","Mountain","Cross Country Race","Carbon"
"12236",2015-02-18,1560,1,8,1080,8640,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,91,"Trail 3","Mountain","Sport","Aluminum"
"12237",2015-02-18,1560,2,8,2450,19600,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,44,"SuperX Ultegra","Road","Cyclocross","Carbon"
"12238",2015-02-18,1561,1,1,1410,1410,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,18,"CAAD8 105","Road","Elite Road","Aluminum"
"12239",2015-02-18,1561,2,1,7460,7460,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,23,"Synapse Hi-Mod Disc Red","Road","Endurance Road","Carbon"
"12240",2015-02-18,1561,3,8,2240,17920,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,31,"Synapse Carbon 105","Road","Endurance Road","Carbon"
"12241",2015-02-18,1561,4,1,1620,1620,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,78,"Beast of the East 3","Mountain","Trail","Aluminum"
"12242",2015-02-18,1561,5,1,3200,3200,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,54,"Trigger Carbon 4","Mountain","Over Mountain","Carbon"
"12243",2015-02-18,1561,6,1,7460,7460,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,57,"Scalpel-Si Hi-Mod 1","Mountain","Cross Country Race","Carbon"
"12244",2015-02-18,1561,7,1,10660,10660,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,2,"Supersix Evo Hi-Mod Team","Road","Elite Road","Carbon"
"12245",2015-02-18,1561,8,1,4800,4800,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,26,"Synapse Carbon Disc Ultegra D12","Road","Endurance Road","Carbon"
"12246",2015-02-18,1561,9,1,2130,2130,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,75,"Fat CAAD2","Mountain","Fat Bike","Aluminum"
"12247",2015-02-18,1561,10,8,1840,14720,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,10,"Supersix Evo Tiagra","Road","Elite Road","Carbon"
"12248",2015-02-18,1561,11,1,1030,1030,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,36,"Synapse Sora","Road","Endurance Road","Aluminum"
"12249",2015-02-18,1561,12,1,2340,2340,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,71,"F-Si 1","Mountain","Cross Country Race","Aluminum"
"12250",2015-02-18,1561,13,1,1570,1570,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,34,"Synapse Disc 105","Road","Endurance Road","Aluminum"
"12251",2015-02-18,1561,14,1,9060,9060,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,67,"F-Si Hi-Mod Team","Mountain","Cross Country Race","Carbon"
"12252",2015-02-18,1561,15,1,480,480,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,96,"Catalyst 3","Mountain","Sport","Aluminum"
"12253",2015-02-18,1561,16,1,3200,3200,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,7,"Supersix Evo Ultegra 3","Road","Elite Road","Carbon"
"12254",2015-02-18,1561,17,1,2130,2130,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,77,"Beast of the East 2","Mountain","Trail","Aluminum"
"12255",2015-02-18,1561,18,1,12790,12790,7,"Nashville Cruisers","Nashville","TN",36.162664,-86.781602,1,"Supersix Evo Black Inc.","Road","Elite Road","Carbon"
"12256",2015-02-19,1562,1,27,2450,66150,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,44,"SuperX Ultegra","Road","Cyclocross","Carbon"
"12257",2015-02-19,1562,2,8,3200,25600,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,40,"Slice Ultegra D12","Road","Triathalon","Carbon"
"12258",2015-02-19,1562,3,8,12250,98000,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,81,"Habit Hi-Mod Black Inc.","Mountain","Trail","Carbon"
"12259",2015-02-19,1562,4,1,2660,2660,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,30,"Synapse Carbon Disc 105","Road","Endurance Road","Carbon"
"12260",2015-02-19,1562,5,1,12790,12790,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,55,"Scalpel-Si Black Inc.","Mountain","Cross Country Race","Carbon"
"12261",2015-02-19,1562,6,8,2770,22160,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,76,"Beast of the East 1","Mountain","Trail","Aluminum"
"12262",2015-02-19,1562,7,1,2130,2130,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,33,"Synapse Disc Adventure","Road","Endurance Road","Aluminum"
"12263",2015-02-19,1562,8,1,2130,2130,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,77,"Beast of the East 2","Mountain","Trail","Aluminum"
"12264",2015-02-19,1562,9,1,2660,2660,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,80,"Bad Habit 2","Mountain","Trail","Aluminum"
"12265",2015-02-20,1563,1,1,2660,2660,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,14,"CAAD Disc Ultegra","Road","Elite Road","Aluminum"
"12266",2015-02-20,1563,2,1,2130,2130,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,75,"Fat CAAD2","Mountain","Fat Bike","Aluminum"
"12267",2015-02-20,1563,3,1,1950,1950,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,16,"CAAD12 Disc 105","Road","Elite Road","Aluminum"
"12268",2015-02-20,1563,4,1,7990,7990,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,47,"Jekyll Carbon 1","Mountain","Over Mountain","Carbon"
"12269",2015-02-20,1563,5,8,1250,10000,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,35,"Synapse Disc Tiagra","Road","Endurance Road","Aluminum"
"12270",2015-02-20,1563,6,1,8200,8200,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,51,"Trigger Carbon 1","Mountain","Over Mountain","Carbon"
"12271",2015-02-20,1563,7,1,1030,1030,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,20,"CAAD8 Sora","Road","Elite Road","Aluminum"
"12272",2015-02-20,1563,8,8,4800,38400,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,26,"Synapse Carbon Disc Ultegra D12","Road","Endurance Road","Carbon"
"12273",2015-02-20,1563,9,1,2240,2240,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,15,"CAAD12 Ultegra","Road","Elite Road","Aluminum"
"12274",2015-02-20,1563,10,1,12790,12790,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,1,"Supersix Evo Black Inc.","Road","Elite Road","Carbon"
"12275",2015-02-20,1563,11,1000,3730,3730000,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,74,"Fat CAAD1","Mountain","Fat Bike","Aluminum"
"12276",2015-02-20,1563,12,8,3200,25600,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,61,"Scalpel-Si 5","Mountain","Cross Country Race","Aluminum"
"12277",2015-02-20,1563,13,1,9060,9060,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,67,"F-Si Hi-Mod Team","Mountain","Cross Country Race","Carbon"
"12278",2015-02-20,1564,1,1,2660,2660,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,14,"CAAD Disc Ultegra","Road","Elite Road","Aluminum"
"12279",2015-02-20,1564,2,1,3200,3200,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,13,"CAAD12 Red","Road","Elite Road","Aluminum"
"12280",2015-02-20,1564,3,1,1680,1680,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,17,"CAAD12 105","Road","Elite Road","Aluminum"
"12281",2015-02-23,1565,1,1,980,980,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,92,"Trail 4","Mountain","Sport","Aluminum"
"12282",2015-02-23,1565,2,1,3200,3200,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,13,"CAAD12 Red","Road","Elite Road","Aluminum"
"12283",2015-02-23,1565,3,1,9590,9590,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,22,"Synapse Hi-Mod Disc Black Inc.","Road","Endurance Road","Carbon"
"12284",2015-02-23,1565,4,1,3200,3200,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,61,"Scalpel-Si 5","Mountain","Cross Country Race","Aluminum"
"12285",2015-02-23,1565,5,1,2130,2130,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,75,"Fat CAAD2","Mountain","Fat Bike","Aluminum"
"12286",2015-02-23,1565,6,1,2660,2660,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,14,"CAAD Disc Ultegra","Road","Elite Road","Aluminum"
"12287",2015-02-23,1565,7,27,815,22005,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,93,"Trail 5","Mountain","Sport","Aluminum"
"12288",2015-02-23,1565,8,1,2700,2700,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,41,"Slice Ultegra","Road","Triathalon","Carbon"
"12289",2015-02-23,1565,9,8,2880,23040,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,86,"Habit 4","Mountain","Trail","Aluminum"
"12290",2015-02-23,1565,10,8,1950,15600,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,88,"Habit 6","Mountain","Trail","Aluminum"
"12291",2015-02-23,1565,11,1,1030,1030,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,36,"Synapse Sora","Road","Endurance Road","Aluminum"
"12292",2015-02-23,1565,12,1,2340,2340,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,87,"Habit 5","Mountain","Trail","Aluminum"
"12293",2015-02-23,1566,1,1,3200,3200,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,61,"Scalpel-Si 5","Mountain","Cross Country Race","Aluminum"
"12294",2015-02-23,1566,2,1,1950,1950,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,42,"Slice 105","Road","Triathalon","Carbon"
"12295",2015-02-23,1566,3,1,870,870,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,37,"Synapse Claris","Road","Endurance Road","Aluminum"
"12296",2015-02-23,1566,4,1,1960,1960,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,45,"SuperX 105","Road","Cyclocross","Carbon"
"12297",2015-02-23,1566,5,8,1840,14720,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,73,"F-Si 3","Mountain","Cross Country Race","Aluminum"
"12298",2015-02-23,1566,6,1,6390,6390,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,58,"Scalpel-Si Carbon 2","Mountain","Cross Country Race","Carbon"
"12299",2015-02-23,1566,7,1,1250,1250,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,35,"Synapse Disc Tiagra","Road","Endurance Road","Aluminum"
"12300",2015-02-23,1566,8,1,3200,3200,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,7,"Supersix Evo Ultegra 3","Road","Elite Road","Carbon"
"12301",2015-02-23,1566,9,8,4800,38400,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,26,"Synapse Carbon Disc Ultegra D12","Road","Endurance Road","Carbon"
"12302",2015-02-23,1566,10,1,6070,6070,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,48,"Jekyll Carbon 2","Mountain","Over Mountain","Carbon"
"12303",2015-02-23,1566,11,1,3200,3200,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,40,"Slice Ultegra D12","Road","Triathalon","Carbon"
"12304",2015-02-23,1566,12,1,3200,3200,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,13,"CAAD12 Red","Road","Elite Road","Aluminum"
"12305",2015-02-23,1566,13,1,3500,3500,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,43,"SuperX Hi-Mod CX1","Road","Cyclocross","Carbon"
"12306",2015-02-23,1566,14,1,2700,2700,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,41,"Slice Ultegra","Road","Triathalon","Carbon"
"12307",2015-02-23,1566,15,1,3730,3730,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,53,"Trigger Carbon 3","Mountain","Over Mountain","Carbon"
"12308",2015-02-23,1566,16,1,1750,1750,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,46,"SuperX Rival CX1","Road","Cyclocross","Carbon"
"12309",2015-02-24,1567,1,1,1950,1950,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,42,"Slice 105","Road","Triathalon","Carbon"
"12310",2015-02-24,1567,2,1,1840,1840,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,10,"Supersix Evo Tiagra","Road","Elite Road","Carbon"
"12311",2015-02-24,1567,3,1,1620,1620,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,78,"Beast of the East 3","Mountain","Trail","Aluminum"
"12312",2015-02-25,1568,1,1,3730,3730,21,"Seattle Race Equipment","Seattle","WA",47.606209,-122.332071,27,"Synapse Carbon Disc Ultegra","Road","Endurance Road","Carbon"
"12313",2015-02-25,1569,1,1,5330,5330,23,"Philadelphia Bike Shop","Philadelphia","PA",39.952584,-75.165222,25,"Synapse Hi-Mod Disc Ultegra","Road","Endurance Road","Carbon"
"12314",2015-02-25,1570,1,8,1680,13440,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,17,"CAAD12 105","Road","Elite Road","Aluminum"
"12315",2015-02-25,1570,2,1,2880,2880,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,70,"F-Si Carbon 4","Mountain","Cross Country Race","Carbon"
"12316",2015-02-25,1570,3,1,1080,1080,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,91,"Trail 3","Mountain","Sport","Aluminum"
"12317",2015-02-25,1570,4,1,2060,2060,4,"Detroit Cycles","Detroit","MI",42.331427,-83.045754,72,"F-Si 2","Mountain","Cross Country Race","Aluminum"
"12318",2015-02-25,1571,1,1,4260,4260,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,60,"Scalpel-Si Carbon 4","Mountain","Cross Country Race","Carbon"
"12319",2015-02-25,1571,2,1,6390,6390,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,58,"Scalpel-Si Carbon 2","Mountain","Cross Country Race","Carbon"
"12320",2015-02-25,1571,3,1,2240,2240,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,9,"Supersix Evo 105","Road","Elite Road","Carbon"
"12321",2015-02-25,1571,4,1,980,980,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,92,"Trail 4","Mountain","Sport","Aluminum"
"12322",2015-02-25,1572,1,1,2060,2060,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,72,"F-Si 2","Mountain","Cross Country Race","Aluminum"
"12323",2015-02-25,1572,2,1,815,815,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,93,"Trail 5","Mountain","Sport","Aluminum"
"12324",2015-02-25,1572,3,8,7460,59680,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,82,"Habit Carbon 1","Mountain","Trail","Carbon"
"12325",2015-02-25,1572,4,1,2880,2880,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,70,"F-Si Carbon 4","Mountain","Cross Country Race","Carbon"
"12326",2015-02-25,1572,5,8,1030,8240,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,36,"Synapse Sora","Road","Endurance Road","Aluminum"
"12327",2015-02-25,1572,6,1,11190,11190,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,66,"F-Si Black Inc.","Mountain","Cross Country Race","Carbon"
"12328",2015-02-25,1572,7,1,1080,1080,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,91,"Trail 3","Mountain","Sport","Aluminum"
"12329",2015-02-25,1572,8,1,2130,2130,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,75,"Fat CAAD2","Mountain","Fat Bike","Aluminum"
"12330",2015-02-25,1572,9,1,870,870,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,37,"Synapse Claris","Road","Endurance Road","Aluminum"
"12331",2015-02-25,1572,10,64,1520,97280,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,89,"Trail 1","Mountain","Sport","Aluminum"
"12332",2015-02-25,1572,11,1,3730,3730,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,53,"Trigger Carbon 3","Mountain","Over Mountain","Carbon"
"12333",2015-02-25,1572,12,1,6390,6390,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,62,"Scalpel 29 Carbon Race","Mountain","Cross Country Race","Carbon"
"12334",2015-02-25,1572,13,27,4480,120960,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,84,"Habit Carbon SE","Mountain","Trail","Carbon"
"12335",2015-02-25,1572,14,8,5330,42640,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,63,"Scalpel 29 Carbon 2","Mountain","Cross Country Race","Carbon"
"12336",2015-02-25,1572,15,1,3200,3200,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,65,"Scalpel 29 4","Mountain","Cross Country Race","Aluminum"
"12337",2015-02-25,1572,16,1,2660,2660,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,8,"Supersix Evo Ultegra 4","Road","Elite Road","Carbon"
"12338",2015-02-25,1572,17,1,7990,7990,8,"Denver Bike Shop","Denver","CO",39.739236,-104.990251,47,"Jekyll Carbon 1","Mountain","Over Mountain","Carbon"
"12339",2015-02-25,1573,1,1,7000,7000,6,"Louisville Race Equipment","Louisville","KY",38.252665,-85.758456,38,"Slice Hi-Mod Black Inc.","Road","Triathalon","Carbon"
"12340",2015-02-25,1574,1,1,3730,3730,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,74,"Fat CAAD1","Mountain","Fat Bike","Aluminum"
"12341",2015-02-25,1574,2,1,3840,3840,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,49,"Jekyll Carbon 3","Mountain","Over Mountain","Carbon"
"12342",2015-02-25,1574,3,1,2660,2660,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,14,"CAAD Disc Ultegra","Road","Elite Road","Aluminum"
"12343",2015-02-25,1574,4,1,815,815,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,93,"Trail 5","Mountain","Sport","Aluminum"
"12344",2015-02-25,1574,5,1,7460,7460,10,"Kansas City 29ers","Kansas City","KS",39.114053,-94.627464,57,"Scalpel-Si Hi-Mod 1","Mountain","Cross Country Race","Carbon"
"12345",2015-02-25,1575,1,1,480,480,20,"Portland Bi-peds","Portland","OR",45.523062,-122.676482,96,"Catalyst 3","Mountain","Sport","Aluminum"
"12346",2015-02-25,1575,2,1,1570,1570,20,"Portland Bi-peds","Portland","OR",45.523062,-122.676482,34,"Synapse Disc 105","Road","Endurance Road","Aluminum"
"12347",2015-02-25,1575,3,1,2880,2880,20,"Portland Bi-peds","Portland","OR",45.523062,-122.676482,86,"Habit 4","Mountain","Trail","Aluminum"
